Year,State,County,School_district ,City ,Number_reporting,School,Public/Private,Age,Total_enrolled,Total_complete,Total_exempt,ME_total,PME_total,TME_total,PBE_total,PBE_total-philosophy,PBE_total-religion,TDaP,TDaP_exempt,Var,Var_exempt,HepB,HepB_exempt,HepA,HepA_exempt,MMR,Mumps_exempt,Rubella_exempt,Measles2,Measles2_exempt,Polio(IPV),Polio(IPV)_exempt,DTaP,DTaP_exempt,HIB1,HIB1_exempt,MCV4,MCV4_exempt,PCV13,PCV13_exempt,Influenza,Influenza_exempt,No_record
2018,California,ALAMEDA,,,,,,KG,21818,21078,,,132,,,,,,,21560,,21416,,,,21399,,,,,21381,,21305,,,,,,,,,,
2018,California,ALPINE,,,,,,KG,10,N/A,,,N/A,,,,,,,N/A,,N/A,,,,N/A,,,,,N/A,,N/A,,,,,,,,,,
2018,California,AMADOR,,,,,,KG,279,256,,,3,,,,,,,272,,268,,,,267,,,,,271,,263,,,,,,,,,,
2018,California,BUTTE,,,,,,KG,2822,2657,,,34,,,,,,,2767,,2740,,,,2717,,,,,2709,,2696,,,,,,,,,,
2018,California,CALAVERAS,,,,,,KG,437,394,,,12,,,,,,,414,,406,,,,401,,,,,408,,401,,,,,,,,,,
2018,California,COLUSA,,,,,,KG,360,351,,,0,,,,,,,355,,354,,,,354,,,,,355,,354,,,,,,,,,,
2018,California,CONTRA COSTA,,,,,,KG,15192,14644,,,132,,,,,,,14994,,14973,,,,14870,,,,,14866,,14789,,,,,,,,,,
2018,California,DEL NORTE,,,,,,KG,382,360,,,4,,,,,,,373,,371,,,,368,,,,,370,,365,,,,,,,,,,
2018,California,EL DORADO,,,,,,KG,2453,2153,,,93,,,,,,,2269,,2249,,,,2203,,,,,2206,,2197,,,,,,,,,,
2018,California,FRESNO,,,,,,KG,18758,18113,,,52,,,,,,,18561,,18480,,,,18383,,,,,18352,,18239,,,,,,,,,,
2018,California,GLENN,,,,,,KG,540,520,,,3,,,,,,,534,,533,,,,525,,,,,528,,525,,,,,,,,,,
2018,California,HUMBOLDT,,,,,,KG,1708,1507,,,99,,,,,,,1608,,1580,,,,1570,,,,,1557,,1565,,,,,,,,,,
2018,California,IMPERIAL,,,,,,KG,3134,3049,,,6,,,,,,,3113,,3111,,,,3084,,,,,3087,,3075,,,,,,,,,,
2018,California,INYO,,,,,,KG,231,221,,,0,,,,,,,226,,226,,,,226,,,,,225,,225,,,,,,,,,,
2018,California,KERN,,,,,,KG,18110,16495,,,57,,,,,,,17401,,17272,,,,16927,,,,,16939,,16756,,,,,,,,,,
2018,California,KINGS,,,,,,KG,2686,2620,,,5,,,,,,,2676,,2666,,,,2660,,,,,2657,,2629,,,,,,,,,,
2018,California,LAKE,,,,,,KG,848,783,,,12,,,,,,,833,,825,,,,822,,,,,821,,801,,,,,,,,,,
2018,California,LASSEN,,,,,,KG,385,363,,,3,,,,,,,372,,371,,,,367,,,,,369,,366,,,,,,,,,,
2018,California,LOS ANGELES,,,,,,KG,136039,128618,,,783,,,,,,,133441,,132816,,,,131135,,,,,131287,,130812,,,,,,,,,,
2018,California,MADERA,,,,,,KG,2762,2637,,,12,,,,,,,2704,,2689,,,,2685,,,,,2689,,2666,,,,,,,,,,
2018,California,MARIN,,,,,,KG,3170,2989,,,82,,,,,,,3084,,3052,,,,3063,,,,,3050,,3047,,,,,,,,,,
2018,California,MARIPOSA,,,,,,KG,156,142,,,2,,,,,,,155,,153,,,,148,,,,,151,,144,,,,,,,,,,
2018,California,MENDOCINO,,,,,,KG,1204,1024,,,50,,,,,,,1076,,1072,,,,1061,,,,,1051,,1045,,,,,,,,,,
2018,California,MERCED,,,,,,KG,5240,5109,,,8,,,,,,,5213,,5206,,,,5183,,,,,5185,,5154,,,,,,,,,,
2018,California,MODOC,,,,,,KG,111,110,,,0,,,,,,,N/A,,N/A,,,,N/A,,,,,N/A,,N/A,,,,,,,,,,
2018,California,MONO,,,,,,KG,150,136,,,4,,,,,,,N/A,,N/A,,,,148,,,,,143,,145,,,,,,,,,,
2018,California,MONTEREY,,,,,,KG,6926,6750,,,52,,,,,,,6862,,6835,,,,6814,,,,,6830,,6819,,,,,,,,,,
2018,California,NAPA,,,,,,KG,1429,1350,,,25,,,,,,,1392,,1383,,,,1377,,,,,1374,,1366,,,,,,,,,,
2018,California,NEVADA,,,,,,KG,990,795,,,105,,,,,,,849,,836,,,,826,,,,,822,,815,,,,,,,,,,
2018,California,ORANGE,,,,,,KG,41734,39951,,,456,,,,,,,41149,,40946,,,,40561,,,,,40584,,40445,,,,,,,,,,
2018,California,PLACER,,,,,,KG,6470,5936,,,155,,,,,,,6199,,6163,,,,6105,,,,,6113,,6085,,,,,,,,,,
2018,California,PLUMAS,,,,,,KG,210,181,,,8,,,,,,,196,,189,,,,189,,,,,190,,184,,,,,,,,,,
2018,California,RIVERSIDE,,,,,,KG,35422,34104,,,232,,,,,,,35095,,34839,,,,34652,,,,,34664,,34455,,,,,,,,,,
2018,California,SACRAMENTO,,,,,,KG,21501,20087,,,309,,,,,,,20939,,20744,,,,20589,,,,,20552,,20360,,,,,,,,,,
2018,California,SAN BENITO,,,,,,KG,1052,1020,,,2,,,,,,,1045,,1042,,,,1033,,,,,1033,,1028,,,,,,,,,,
2018,California,SAN BERNARDINO,,,,,,KG,33920,32266,,,147,,,,,,,33314,,33084,,,,32927,,,,,32858,,32574,,,,,,,,,,
2018,California,SAN DIEGO,,,,,,KG,46256,42807,,,599,,,,,,,44421,,44093,,,,43603,,,,,43583,,43402,,,,,,,,,,
2018,California,SAN FRANCISCO,,,,,,KG,6840,6547,,,46,,,,,,,6723,,6670,,,,6658,,,,,6630,,6623,,,,,,,,,,
2018,California,SAN JOAQUIN,,,,,,KG,12410,12005,,,26,,,,,,,12299,,12251,,,,12157,,,,,12169,,12093,,,,,,,,,,
2018,California,SAN LUIS OBISPO,,,,,,KG,3012,2852,,,68,,,,,,,2947,,2923,,,,2900,,,,,2895,,2886,,,,,,,,,,
2018,California,SAN MATEO,,,,,,KG,9275,8958,,,49,,,,,,,9176,,9151,,,,9092,,,,,9113,,9068,,,,,,,,,,
2018,California,SANTA BARBARA,,,,,,KG,6273,6069,,,72,,,,,,,6184,,6141,,,,6135,,,,,6127,,6126,,,,,,,,,,
2018,California,SANTA CLARA,,,,,,KG,25505,24817,,,129,,,,,,,25281,,25195,,,,25072,,,,,25111,,25031,,,,,,,,,,
2018,California,SANTA CRUZ,,,,,,KG,3579,3252,,,97,,,,,,,3391,,3350,,,,3320,,,,,3335,,3317,,,,,,,,,,
2018,California,SHASTA,,,,,,KG,2466,2165,,,75,,,,,,,2305,,2292,,,,2242,,,,,2227,,2204,,,,,,,,,,
2018,California,SIERRA,,,,,,KG,36,35,,,0,,,,,,,N/A,,N/A,,,,N/A,,,,,N/A,,N/A,,,,,,,,,,
2018,California,SISKIYOU,,,,,,KG,561,499,,,8,,,,,,,525,,520,,,,517,,,,,521,,523,,,,,,,,,,
2018,California,SOLANO,,,,,,KG,5933,5786,,,22,,,,,,,5901,,5872,,,,5855,,,,,5854,,5807,,,,,,,,,,
2018,California,SONOMA,,,,,,KG,6343,5793,,,213,,,,,,,6015,,5970,,,,5928,,,,,5922,,5920,,,,,,,,,,
2018,California,STANISLAUS,,,,,,KG,9346,8959,,,66,,,,,,,9209,,9165,,,,9098,,,,,9098,,9016,,,,,,,,,,
2018,California,SUTTER,,,,,,KG,2310,1660,,,28,,,,,,,1877,,1832,,,,1731,,,,,1732,,1719,,,,,,,,,,
2018,California,TEHAMA,,,,,,KG,983,923,,,8,,,,,,,968,,962,,,,943,,,,,940,,939,,,,,,,,,,
2018,California,TRINITY,,,,,,KG,124,113,,,4,,,,,,,119,,120,,,,116,,,,,118,,115,,,,,,,,,,
2018,California,TULARE,,,,,,KG,9105,8936,,,22,,,,,,,9063,,9046,,,,9020,,,,,9013,,8967,,,,,,,,,,
2018,California,TUOLUMNE,,,,,,KG,614,537,,,20,,,,,,,569,,579,,,,559,,,,,559,,552,,,,,,,,,,
2018,California,VENTURA,,,,,,KG,11814,11353,,,140,,,,,,,11588,,11542,,,,11484,,,,,11475,,11442,,,,,,,,,,
2018,California,YOLO,,,,,,KG,2907,2779,,,35,,,,,,,2845,,2830,,,,2814,,,,,2812,,2809,,,,,,,,,,
2018,California,YUBA,,,,,,KG,1404,1299,,,6,,,,,,,1380,,1374,,,,1335,,,,,1353,,1331,,,,,,,,,,
