Year,State,County,School_district ,City ,Number_reporting,School,Public/Private,Age,Total_enrolled,Total_complete,Total_exempt,ME_total,PME_total,TME_total,PBE_total,PBE_total-philosophy,PBE_total-religion,TDaP,TDaP_exempt,Var,Var_exempt,HepB,HepB_exempt,HepA,HepA_exempt,MMR,Mumps_exempt,Rubella_exempt,Measles2,Measles2_exempt,Polio(IPV),Polio(IPV)_exempt,DTaP,DTaP_exempt,HIB1,HIB1_exempt,MCV4,MCV4_exempt,PCV13,PCV13_exempt,Influenza,Influenza_exempt,No_record
2012,NY,ALBANY,,,,,,K12,36367.0,35918,,,51,,,,72,,,36167,,,,,,,,,36117,,36059,,,,,,,,,,,,
2012,NY,ALLEGANY,,,,,,K12,6695.0,6570,,,27,,,,60,,,6580,,,,,,,,,6579,,6589,,,,,,,,,,,,
2012,NY,BROOME,,,,,,K12,27076.0,26791,,,74,,,,85,,,26885,,,,,,,,,26877,,26898,,,,,,,,,,,,
2012,NY,CATTARAUGUS,,,,,,K12,13138.0,13039,,,13,,,,46,,,13063,,,,,,,,,13057,,13073,,,,,,,,,,,,
2012,NY,CAYUGA,,,,,,K12,9721.0,9676,,,12,,,,18,,,9689,,,,,,,,,9682,,9688,,,,,,,,,,,,
2012,NY,CHAUTAUQUA,,,,,,K12,20130.0,19803,,,172,,,,72,,,19861,,,,,,,,,19835,,19873,,,,,,,,,,,,
2012,NY,CHEMUNG,,,,,,K12,12077.0,11925,,,14,,,,23,,,11931,,,,,,,,,12034,,12035,,,,,,,,,,,,
2012,NY,CHENANGO,,,,,,K12,7614.0,7533,,,6,,,,47,,,7545,,,,,,,,,7552,,7551,,,,,,,,,,,,
2012,NY,CLINTON,,,,,,K12,11089.0,11000,,,12,,,,31,,,11022,,,,,,,,,11033,,11039,,,,,,,,,,,,
2012,NY,COLUMBIA,,,,,,K12,7361.0,7067,,,13,,,,83,,,7168,,,,,,,,,7187,,7200,,,,,,,,,,,,
2012,NY,CORTLAND,,,,,,K12,6621.0,6557,,,15,,,,21,,,6575,,,,,,,,,6576,,6581,,,,,,,,,,,,
2012,NY,DELAWARE,,,,,,K12,5617.0,5529,,,12,,,,33,,,5552,,,,,,,,,5548,,5568,,,,,,,,,,,,
2012,NY,DUTCHESS,,,,,,K12,42387.0,41748,,,73,,,,276,,,42000,,,,,,,,,41958,,41994,,,,,,,,,,,,
2012,NY,ERIE,,,,,,K12,115842.0,114106,,,143,,,,479,,,114812,,,,,,,,,114668,,114809,,,,,,,,,,,,
