Year,State,County,School_district ,City ,Number_reporting,School,Public/Private,Age,Total_enrolled,Total_complete,Total_exempt,ME_total,PME_total,TME_total,PBE_total,PBE_total-philosophy,PBE_total-religion,TDaP,TDaP_exempt,Var,Var_exempt,HepB,HepB_exempt,HepA,HepA_exempt,MMR,Mumps_exempt,Rubella_exempt,Measles2,Measles2_exempt,Polio(IPV),Polio(IPV)_exempt,DTaP,DTaP_exempt,HIB1,HIB1_exempt,MCV4,MCV4_exempt,PCV13,PCV13_exempt,Influenza,Influenza_exempt,No_record
2015,Oregon,BAKER ,,,,,,K12,3016,,,,,,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Oregon,BENTON ,,,,,,K12,12417,,,,,,727,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Oregon,CLACKAMAS ,,,,,,K12,68318,,,,,,3587,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Oregon,CLATSOP ,,,,,,K12,5710,,,,,,276,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Oregon,COLUMBIA ,,,,,,K12,8604,,,,,,327,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Oregon,COOS ,,,,,,K12,10711,,,,,,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Oregon,CROOK ,,,,,,K12,3083,,,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Oregon,CURRY ,,,,,,K12,2496,,,,,,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Oregon,DESCHUTES ,,,,,,K12,28583,,,,,,1868,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Oregon,DOUGLAS ,,,,,,K12,15814,,,,,,603,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Oregon,GILLIAM/SHERMAN/WASCO,,,,,,K12,4940,,,,,,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Oregon,GRANT ,,,,,,K12,975,,,,,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Oregon,HARNEY ,,,,,,K12,1122,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Oregon,HOOD RIVER ,,,,,,K12,4814,,,,,,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Oregon,JACKSON ,,,,,,K12,32901,,,,,,2282,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Oregon,JEFFERSON ,,,,,,K12,4124,,,,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Oregon,JOSEPHINE ,,,,,,K12,12441,,,,,,1207,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Oregon,KLAMATH ,,,,,,K12,10905,,,,,,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Oregon,LAKE ,,,,,,K12,1299,,,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Oregon,LANE ,,,,,,K12,52310,,,,,,2904,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Oregon,LINCOLN ,,,,,,K12,5981,,,,,,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Oregon,LINN ,,,,,,K12,23870,,,,,,1054,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Oregon,MALHEUR ,,,,,,K12,5647,,,,,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Oregon,MARION ,,,,,,K12,63279,,,,,,2037,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Oregon,MORROW ,,,,,,K12,2527,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Oregon,MULTNOMAH ,,,,,,K12,121984,,,,,,7176,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Oregon,POLK ,,,,,,K12,13368,,,,,,539,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Oregon,TILLAMOOK ,,,,,,K12,3873,,,,,,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Oregon,UMATILLA ,,,,,,K12,15117,,,,,,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Oregon,UNION ,,,,,,K12,4400,,,,,,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Oregon,WALLOWA ,,,,,,K12,924,,,,,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Oregon,WASHINGTON  ,,,,,,K12,107811,,,,,,3088,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Oregon,WHEELER,,,,,,K12,191,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Oregon,YAMHILL ,,,,,,K12,18977,,,,,,801,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Oregon,Baker ,,,6,,,KG,178,164,,0,,,9,,,,,172,,170,,168,,174,,,172,,170,,168,,,,,,,,,,1
