Year,State,County,School_district ,City ,Number_reporting,School,Public/Private,Age,Total_enrolled,Total_complete,Total_exempt,ME_total,PME_total,TME_total,PBE_total,PBE_total-philosophy,PBE_total-religion,TDaP,TDaP_exempt,Var,Var_exempt,HepB,HepB_exempt,HepA,HepA_exempt,MMR,Mumps_exempt,Rubella_exempt,Measles2,Measles2_exempt,Polio(IPV),Polio(IPV)_exempt,DTaP,DTaP_exempt,HIB1,HIB1_exempt,MCV4,MCV4_exempt,PCV13,PCV13_exempt,Influenza,Influenza_exempt,No_record
2017,California,ALAMEDA,,,,,,KG,22307,21671,,,97,,0,,,,,22157,,21995,,,,21946,,,,,21951,,21866,,,,,,,,,,
2017,California,ALPINE,,,,,,KG,6,N/A,,,N/A,,N/A,,,,,N/A,,N/A,,,,N/A,,,,,N/A,,N/A,,,,,,,,,,
2017,California,AMADOR,,,,,,KG,376,345,,,6,,0,,,,,364,,359,,,,358,,,,,357,,351,,,,,,,,,,
2017,California,BUTTE,,,,,,KG,2899,2739,,,30,,0,,,,,2849,,2822,,,,2789,,,,,2804,,2792,,,,,,,,,,
2017,California,CALAVERAS,,,,,,KG,464,409,,,13,,0,,,,,434,,425,,,,421,,,,,423,,416,,,,,,,,,,
2017,California,COLUSA,,,,,,KG,414,408,,,0,,0,,,,,413,,413,,,,413,,,,,408,,408,,,,,,,,,,
2017,California,CONTRA COSTA,,,,,,KG,15292,14728,,,73,,0,,,,,15147,,15087,,,,14995,,,,,14978,,14946,,,,,,,,,,
2017,California,DEL NORTE,,,,,,KG,368,360,,,1,,0,,,,,366,,362,,,,364,,,,,361,,360,,,,,,,,,,
2017,California,EL DORADO,,,,,,KG,2360,2114,,,47,,0,,,,,2209,,2180,,,,2165,,,,,2162,,2147,,,,,,,,,,
2017,California,FRESNO,,,,,,KG,18573,17845,,,44,,0,,,,,18359,,18309,,,,18124,,,,,18088,,17986,,,,,,,,,,
2017,California,GLENN,,,,,,KG,510,502,,,2,,0,,,,,508,,505,,,,508,,,,,504,,503,,,,,,,,,,
2017,California,HUMBOLDT,,,,,,KG,1762,1557,,,86,,0,,,,,1654,,1633,,,,1622,,,,,1623,,1633,,,,,,,,,,
2017,California,IMPERIAL,,,,,,KG,3362,3287,,,6,,0,,,,,3347,,3342,,,,3305,,,,,3321,,3310,,,,,,,,,,
2017,California,INYO,,,,,,KG,221,217,,,1,,0,,,,,219,,218,,,,218,,,,,219,,218,,,,,,,,,,
2017,California,KERN,,,,,,KG,17580,16267,,,69,,0,,,,,17014,,16923,,,,16673,,,,,16685,,16517,,,,,,,,,,
2017,California,KINGS,,,,,,KG,2678,2616,,,3,,0,,,,,2673,,2660,,,,2658,,,,,2656,,2625,,,,,,,,,,
2017,California,LAKE,,,,,,KG,850,798,,,10,,0,,,,,838,,829,,,,825,,,,,825,,808,,,,,,,,,,
2017,California,LASSEN,,,,,,KG,326,309,,,4,,0,,,,,318,,316,,,,312,,,,,313,,312,,,,,,,,,,
2017,California,LOS ANGELES,,,,,,KG,140822,133718,,,709,,2,,,,,138528,,137773,,,,136409,,,,,136321,,135808,,,,,,,,,,
