Year,State,County,School_district ,City ,Number_reporting,School,Public/Private,Age,Total_enrolled,Total_complete,Total_exempt,ME_total,PME_total,TME_total,PBE_total,PBE_total-philosophy,PBE_total-religion,TDaP,TDaP_exempt,Var,Var_exempt,HepB,HepB_exempt,HepA,HepA_exempt,MMR,Mumps_exempt,Rubella_exempt,Measles2,Measles2_exempt,Polio(IPV),Polio(IPV)_exempt,DTaP,DTaP_exempt,HIB1,HIB1_exempt,MCV4,MCV4_exempt,PCV13,PCV13_exempt,Influenza,Influenza_exempt,No_record
2014,NY,ALBANY,,,,,,K12,35999.0,35281,,,41,,,,86,,,35654,,,,,,,,,35745,,35711,,,,,,,,,,,,
2014,NY,ALLEGANY,,,,,,K12,6154.0,6026,,,19,,,,63,,,6039,,,,,,,,,6062,,6064,,,,,,,,,,,,
2014,NY,BROOME,,,,,,K12,25432.0,25114,,,49,,,,97,,,25203,,,,,,,,,25228,,25203,,,,,,,,,,,,
2014,NY,CATTARAUGUS,,,,,,K12,12308.0,12176,,,14,,,,46,,,12190,,,,,,,,,12236,,12231,,,,,,,,,,,,
2014,NY,CAYUGA,,,,,,K12,9042.0,8946,,,10,,,,21,,,8978,,,,,,,,,8995,,8990,,,,,,,,,,,,
2014,NY,CHAUTAUQUA,,,,,,K12,19439.0,19126,,,87,,,,76,,,19199,,,,,,,,,19229,,19238,,,,,,,,,,,,
2014,NY,CHEMUNG,,,,,,K12,11625.0,11556,,,14,,,,36,,,11563,,,,,,,,,11566,,11563,,,,,,,,,,,,
2014,NY,CHENANGO,,,,,,K12,7371.0,7208,,,8,,,,44,,,7271,,,,,,,,,7291,,7284,,,,,,,,,,,,
2014,NY,CLINTON,,,,,,K12,10006.0,9930,,,6,,,,31,,,9960,,,,,,,,,9968,,9966,,,,,,,,,,,,
2014,NY,COLUMBIA,,,,,,K12,7366.0,7050,,,6,,,,84,,,7132,,,,,,,,,7223,,7218,,,,,,,,,,,,
2014,NY,CORTLAND,,,,,,K12,5965.0,5919,,,4,,,,30,,,5926,,,,,,,,,5928,,5930,,,,,,,,,,,,
2014,NY,DELAWARE,,,,,,K12,5660.0,5571,,,9,,,,40,,,5597,,,,,,,,,5605,,5606,,,,,,,,,,,,
2014,NY,DUTCHESS,,,,,,K12,40170.0,39306,,,65,,,,305,,,39660,,,,,,,,,39720,,39672,,,,,,,,,,,,
2014,NY,ERIE,,,,,,K12,114407.0,110059,,,148,,,,514,,,112317,,,,,,,,,112707,,111554,,,,,,,,,,,,
2014,NY,ESSEX,,,,,,K12,3652.0,3571,,,5,,,,8,,,3630,,,,,,,,,3636,,3612,,,,,,,,,,,,
2014,NY,FRANKLIN,,,,,,K12,5821.0,5744,,,7,,,,28,,,5781,,,,,,,,,5782,,5782,,,,,,,,,,,,
2014,NY,FULTON,,,,,,K12,7156.0,7072,,,7,,,,14,,,7085,,,,,,,,,7116,,7119,,,,,,,,,,,,
2014,NY,GENESEE,,,,,,K12,7527.0,7463,,,7,,,,33,,,7480,,,,,,,,,7485,,7485,,,,,,,,,,,,
2014,NY,GREENE,,,,,,K12,4701.0,4571,,,8,,,,49,,,4626,,,,,,,,,4638,,4625,,,,,,,,,,,,
2014,NY,HAMILTON,,,,,,K12,289.0,289,,,0,,,,0,,,289,,,,,,,,,289,,289,,,,,,,,,,,,
2014,NY,HERKIMER,,,,,,K12,8472.0,8328,,,6,,,,43,,,8362,,,,,,,,,8414,,8409,,,,,,,,,,,,
2014,NY,JEFFERSON,,,,,,K12,16346.0,16191,,,22,,,,58,,,16240,,,,,,,,,16259,,16251,,,,,,,,,,,,
2014,NY,LEWIS,,,,,,K12,3927.0,3889,,,2,,,,9,,,3906,,,,,,,,,3912,,3908,,,,,,,,,,,,
2014,NY,LIVINGSTON,,,,,,K12,5482.0,5392,,,8,,,,22,,,5421,,,,,,,,,5429,,5438,,,,,,,,,,,,
2014,NY,MADISON,,,,,,K12,9917.0,9795,,,12,,,,45,,,9846,,,,,,,,,9855,,9818,,,,,,,,,,,,
2014,NY,MONROE,,,,,,K12,103924.0,102692,,,164,,,,399,,,103042,,,,,,,,,103124,,103044,,,,,,,,,,,,
2014,NY,MONTGOMERY,,,,,,K12,6914.0,6521,,,6,,,,18,,,6670,,,,,,,,,6832,,6817,,,,,,,,,,,,
2014,NY,NASSAU,,,,,,K12,199263.0,195378,,,235,,,,806,,,197260,,,,,,,,,197865,,197344,,,,,,,,,,,,
2014,NY,NIAGARA,,,,,,K12,27060.0,26771,,,46,,,,67,,,26878,,,,,,,,,26917,,26920,,,,,,,,,,,,
2014,NY,ONEIDA,,,,,,K12,30793.0,30439,,,20,,,,82,,,30596,,,,,,,,,30659,,30640,,,,,,,,,,,,
2014,NY,ONONDAGA,,,,,,K12,67732.0,66911,,,90,,,,182,,,67289,,,,,,,,,67388,,67258,,,,,,,,,,,,
2014,NY,ONTARIO,,,,,,K12,12126.0,12031,,,20,,,,62,,,12039,,,,,,,,,12043,,12040,,,,,,,,,,,,
2014,NY,ORANGE,,,,,,K12,59099.0,57657,,,91,,,,438,,,58306,,,,,,,,,58477,,58451,,,,,,,,,,,,
2014,NY,ORLEANS,,,,,,K12,6103.0,5986,,,5,,,,22,,,6048,,,,,,,,,6053,,6066,,,,,,,,,,,,
2014,NY,OSWEGO,,,,,,K12,19212.0,18952,,,37,,,,59,,,19055,,,,,,,,,19085,,19072,,,,,,,,,,,,
2014,NY,OTSEGO,,,,,,K12,6240.0,6154,,,16,,,,41,,,6168,,,,,,,,,6179,,6180,,,,,,,,,,,,
2014,NY,PUTNAM,,,,,,K12,13918.0,13565,,,40,,,,118,,,13659,,,,,,,,,13700,,13682,,,,,,,,,,,,
2014,NY,RENSSELAER,,,,,,K12,18918.0,18748,,,18,,,,59,,,18798,,,,,,,,,18819,,18822,,,,,,,,,,,,
2014,NY,ROCKLAND,,,,,,K12,39931.0,39088,,,24,,,,173,,,39514,,,,,,,,,39592,,39506,,,,,,,,,,,,
2014,NY,SARATOGA,,,,,,K12,32443.0,32043,,,64,,,,158,,,32185,,,,,,,,,32201,,32194,,,,,,,,,,,,
2014,NY,SCHENECTADY,,,,,,K12,20836.0,20566,,,13,,,,59,,,20685,,,,,,,,,20729,,20712,,,,,,,,,,,,
2014,NY,SCHOHARIE,,,,,,K12,4098.0,3969,,,2,,,,33,,,4032,,,,,,,,,4041,,4050,,,,,,,,,,,,
2014,NY,SCHUYLER,,,,,,K12,1537.0,1524,,,0,,,,1,,,1528,,,,,,,,,1531,,1533,,,,,,,,,,,,
2014,NY,SENECA,,,,,,K12,3729.0,3697,,,3,,,,19,,,3701,,,,,,,,,3705,,3706,,,,,,,,,,,,
2014,NY,ST. LAWRENCE,,,,,,K12,13263.0,13099,,,14,,,,38,,,13151,,,,,,,,,13204,,13199,,,,,,,,,,,,
2014,NY,STEUBEN,,,,,,K12,13656.0,13548,,,16,,,,44,,,13579,,,,,,,,,13586,,13589,,,,,,,,,,,,
2014,NY,SUFFOLK,,,,,,K12,239732.0,232850,,,650,,,,1708,,,236187,,,,,,,,,236769,,235871,,,,,,,,,,,,
2014,NY,SULLIVAN,,,,,,K12,9135.0,8936,,,15,,,,52,,,9005,,,,,,,,,9034,,9027,,,,,,,,,,,,
2014,NY,TIOGA,,,,,,K12,5920.0,5795,,,9,,,,58,,,5822,,,,,,,,,5842,,5841,,,,,,,,,,,,
2014,NY,TOMPKINS,,,,,,K12,9254.0,8891,,,13,,,,242,,,8954,,,,,,,,,8970,,8974,,,,,,,,,,,,
2014,NY,ULSTER,,,,,,K12,20621.0,19585,,,67,,,,386,,,19896,,,,,,,,,20064,,19985,,,,,,,,,,,,
2014,NY,WARREN,,,,,,K12,8120.0,8061,,,8,,,,31,,,8070,,,,,,,,,8074,,8076,,,,,,,,,,,,
2014,NY,WASHINGTON,,,,,,K12,7250.0,7156,,,11,,,,31,,,7173,,,,,,,,,7185,,7185,,,,,,,,,,,,
2014,NY,WAYNE,,,,,,K12,13221.0,13088,,,24,,,,31,,,13119,,,,,,,,,13154,,13145,,,,,,,,,,,,
2014,NY,WESTCHESTER,,,,,,K12,145922.0,142076,,,188,,,,533,,,144251,,,,,,,,,144662,,144457,,,,,,,,,,,,
2014,NY,WYOMING,,,,,,K12,4134.0,4081,,,5,,,,13,,,4099,,,,,,,,,4115,,4104,,,,,,,,,,,,
2014,NY,YATES,,,,,,K12,1505.0,1487,,,8,,,,6,,,1489,,,,,,,,,1491,,1490,,,,,,,,,,,,
