Year,State,County,School_district ,City ,Number_reporting,School,Public/Private,Age,Total_enrolled,Total_complete,Total_exempt,ME_total,PME_total,TME_total,PBE_total,PBE_total-philosophy,PBE_total-religion,TDaP,TDaP_exempt,Var,Var_exempt,HepB,HepB_exempt,HepA,HepA_exempt,MMR,Mumps_exempt,Rubella_exempt,Measles2,Measles2_exempt,Polio(IPV),Polio(IPV)_exempt,DTaP,DTaP_exempt,HIB1,HIB1_exempt,MCV4,MCV4_exempt,PCV13,PCV13_exempt,Influenza,Influenza_exempt,No_record
2013,NY,ALBANY,,,,,,K12,36074.0,35392,,,51,,,,91,,,35705,,,,,,,,,35597,,35607,,,,,,,,,,,,
2013,NY,ALLEGANY,,,,,,K12,6301.0,6180,,,19,,,,73,,,6192,,,,,,,,,6182,,6187,,,,,,,,,,,,
2013,NY,BROOME,,,,,,K12,25793.0,25565,,,75,,,,70,,,25610,,,,,,,,,25591,,25611,,,,,,,,,,,,
2013,NY,CATTARAUGUS,,,,,,K12,12460.0,12377,,,14,,,,37,,,12403,,,,,,,,,12398,,12403,,,,,,,,,,,,
2013,NY,CAYUGA,,,,,,K12,9259.0,9208,,,6,,,,24,,,9227,,,,,,,,,9210,,9226,,,,,,,,,,,,
2013,NY,CHAUTAUQUA,,,,,,K12,19704.0,19500,,,75,,,,65,,,19540,,,,,,,,,19512,,19556,,,,,,,,,,,,
2013,NY,CHEMUNG,,,,,,K12,11786.0,11732,,,10,,,,30,,,11737,,,,,,,,,11735,,11737,,,,,,,,,,,,
2013,NY,CHENANGO,,,,,,K12,7467.0,7370,,,10,,,,48,,,7400,,,,,,,,,7378,,7400,,,,,,,,,,,,
2013,NY,CLINTON,,,,,,K12,10180.0,10115,,,10,,,,36,,,10129,,,,,,,,,10123,,10130,,,,,,,,,,,,
2013,NY,COLUMBIA,,,,,,K12,7110.0,6943,,,14,,,,81,,,6996,,,,,,,,,6962,,6985,,,,,,,,,,,,
2013,NY,CORTLAND,,,,,,K12,5989.0,5928,,,5,,,,31,,,5934,,,,,,,,,5944,,5946,,,,,,,,,,,,
2013,NY,DELAWARE,,,,,,K12,5711.0,5613,,,13,,,,42,,,5643,,,,,,,,,5629,,5650,,,,,,,,,,,,
2013,NY,DUTCHESS,,,,,,K12,41228.0,40578,,,72,,,,295,,,40705,,,,,,,,,40649,,40705,,,,,,,,,,,,
2013,NY,ERIE,,,,,,K12,115375.0,113245,,,289,,,,503,,,114076,,,,,,,,,113697,,113933,,,,,,,,,,,,
2013,NY,ESSEX,,,,,,K12,3705.0,3664,,,9,,,,15,,,3678,,,,,,,,,3670,,3676,,,,,,,,,,,,
2013,NY,FRANKLIN,,,,,,K12,5888.0,5821,,,11,,,,26,,,5850,,,,,,,,,5825,,5848,,,,,,,,,,,,
2013,NY,FULTON,,,,,,K12,7225.0,7126,,,3,,,,11,,,7145,,,,,,,,,7157,,7183,,,,,,,,,,,,
2013,NY,GENESEE,,,,,,K12,7584.0,7541,,,9,,,,26,,,7545,,,,,,,,,7544,,7546,,,,,,,,,,,,
2013,NY,GREENE,,,,,,K12,4838.0,4767,,,5,,,,47,,,4776,,,,,,,,,4770,,4777,,,,,,,,,,,,
2013,NY,HAMILTON,,,,,,K12,295.0,294,,,0,,,,0,,,295,,,,,,,,,294,,295,,,,,,,,,,,,
2013,NY,HERKIMER,,,,,,K12,8134.0,8066,,,4,,,,35,,,8088,,,,,,,,,8072,,8088,,,,,,,,,,,,
2013,NY,JEFFERSON,,,,,,K12,16660.0,16524,,,20,,,,55,,,16566,,,,,,,,,16549,,16564,,,,,,,,,,,,
2013,NY,LEWIS,,,,,,K12,4014.0,3980,,,3,,,,7,,,4002,,,,,,,,,3986,,4004,,,,,,,,,,,,
2013,NY,LIVINGSTON,,,,,,K12,5613.0,5533,,,36,,,,26,,,5549,,,,,,,,,5538,,5549,,,,,,,,,,,,
2013,NY,MADISON,,,,,,K12,10192.0,10097,,,19,,,,44,,,10116,,,,,,,,,10106,,10119,,,,,,,,,,,,
2013,NY,MONROE,,,,,,K12,104692.0,103683,,,128,,,,374,,,103931,,,,,,,,,103852,,103881,,,,,,,,,,,,
2013,NY,MONTGOMERY,,,,,,K12,7744.0,7641,,,6,,,,28,,,7686,,,,,,,,,7661,,7696,,,,,,,,,,,,
2013,NY,NASSAU,,,,,,K12,198939.0,196792,,,334,,,,719,,,197547,,,,,,,,,197504,,197530,,,,,,,,,,,,
2013,NY,NIAGARA,,,,,,K12,28120.0,27815,,,66,,,,48,,,27931,,,,,,,,,27897,,27960,,,,,,,,,,,,
2013,NY,ONEIDA,,,,,,K12,30611.0,30352,,,23,,,,58,,,30479,,,,,,,,,30418,,30453,,,,,,,,,,,,
2013,NY,ONONDAGA,,,,,,K12,68762.0,68233,,,100,,,,154,,,68439,,,,,,,,,68408,,68375,,,,,,,,,,,,
2013,NY,ONTARIO,,,,,,K12,11788.0,11701,,,24,,,,42,,,11715,,,,,,,,,11708,,11710,,,,,,,,,,,,
2013,NY,ORANGE,,,,,,K12,59961.0,59052,,,76,,,,394,,,59171,,,,,,,,,59349,,59409,,,,,,,,,,,,
2013,NY,ORLEANS,,,,,,K12,6278.0,6244,,,4,,,,15,,,6257,,,,,,,,,6246,,6256,,,,,,,,,,,,
2013,NY,OSWEGO,,,,,,K12,19616.0,19469,,,36,,,,58,,,19515,,,,,,,,,19484,,19512,,,,,,,,,,,,
2013,NY,OTSEGO,,,,,,K12,6357.0,6282,,,15,,,,41,,,6290,,,,,,,,,6294,,6296,,,,,,,,,,,,
2013,NY,PUTNAM,,,,,,K12,14232.0,13954,,,39,,,,105,,,13979,,,,,,,,,13992,,14002,,,,,,,,,,,,
2013,NY,RENSSELAER,,,,,,K12,19252.0,19128,,,27,,,,46,,,19151,,,,,,,,,19138,,19152,,,,,,,,,,,,
2013,NY,ROCKLAND,,,,,,K12,40121.0,39518,,,41,,,,168,,,39772,,,,,,,,,39675,,39713,,,,,,,,,,,,
2013,NY,SARATOGA,,,,,,K12,32692.0,32365,,,63,,,,159,,,32414,,,,,,,,,32403,,32420,,,,,,,,,,,,
