Year ,RCDTS,Enrollment,PBE,PME
2008-2009,190222050262003,422,1,1
2008-2009,190222050262004,476,9,2
2008-2009,190222050262005,421,5,0
2008-2009,190222050262006,600,4,4
2008-2009,190222050262007,445,0,7
2008-2009,190222050262008,352,0,4
2008-2009,190222050262009,551,7,9
2008-2009,190222050263001,84,0,0
2008-2009,Dupage County Total,"185,196","1,108",258
2008-2009,110230010260001,198,0,0
2008-2009,110230010262001,134,0,0
2008-2009,110230010262002,131,0,0
2008-2009,11023001X100000,57,0,0
2008-2009,110230030260001,100,0,1
2008-2009,110230030262002,165,1,0
2008-2009,110230040261001,416,0,0
2008-2009,110230040262001,393,0,0
2008-2009,110230060260001,141,0,0
2008-2009,110230060261001,107,0,0
2008-2009,110230060262003,154,0,0
2008-2009,110230950250001,371,0,0
2008-2009,110230950251001,284,0,0
2008-2009,110230950252003,316,0,0
2008-2009,110230950252006,295,0,0
2008-2009,110230950253001,80,0,1
2008-2009,Edgar County Total,"3,342",1,2
2008-2009,200240010260005,327,0,1
2008-2009,200240010262001,481,6,0
2008-2009,200240010262004,202,0,0
2008-2009,Edwards County Total,"1,010",6,1
2008-2009,03025002X060000,138,0,0
2008-2009,03025003X100000,203,0,0
2008-2009,03025004Y100000,215,1,0
2008-2009,03025007X100000,323,2,0
2008-2009,30250100260001,275,0,0
2008-2009,30250100262002,514,0,0
2008-2009,03025010X270000,17,0,0
2008-2009,30250200260001,215,0,0
2008-2009,30250200262003,148,0,0
2008-2009,30250200262004,69,0,0
2008-2009,30250300260001,220,0,0
2008-2009,30250300262002,249,3,0
2008-2009,30250400260001,882,4,0
2008-2009,30250400261001,615,3,0
2008-2009,30250400262002,566,0,0
2008-2009,30250400262004,99,0,0
2008-2009,30250400262006,245,2,0
2008-2009,30250400262008,218,1,0
2008-2009,30250400262010,119,0,0
2008-2009,30250400263001,92,0,0
2008-2009,30250500260001,438,2,0
2008-2009,30250500261001,165,2,0
2008-2009,30250500262002,638,4,1
2008-2009,Effingham County Total,"6,663",24,1
2008-2009,03026003X060000,56,0,0
2008-2009,03026007X020000,51,0,0
2008-2009,30262010260003,125,0,0
2008-2009,30262010261001,64,0,0
2008-2009,30262010262001,223,0,0
2008-2009,30262020260002,140,1,0
2008-2009,30262020261001,88,1,0
2008-2009,30262020262001,289,0,1
2008-2009,30262030260001,499,0,2
2008-2009,30262030261002,478,0,0
2008-2009,30262030262004,374,0,1
2008-2009,30262030262008,361,0,0
2008-2009,30262040260002,128,0,1
2008-2009,30262040262001,410,0,0
2008-2009,Fayette County Total,"3,286",2,5
2008-2009,90270050260001,325,3,2
2008-2009,90270050261003,240,1,1
2008-2009,90270050262004,546,4,8
2008-2009,90270100260001,462,0,0
2008-2009,90270100261002,343,0,0
2008-2009,90270100262004,359,0,0
2008-2009,90270100262005,354,0,0
2008-2009,Ford County Total,"2,629",8,11
2008-2009,21028001Z110000,28,1,0
2008-2009,21028002X100000,103,8,0
2008-2009,21028003Z140000,36,2,0
2008-2009,21028011X250000,7,0,0
2008-2009,210280470041002,465,0,0
2008-2009,210280470042001,675,0,2
2008-2009,210280910042001,137,0,0
2008-2009,210280990260001,856,0,1
2008-2009,210281030130001,555,0,0
2008-2009,210281150042001,233,0,0
2008-2009,210281680260001,553,0,2
2008-2009,210281680261002,282,0,0
2008-2009,210281680262003,438,0,0
2008-2009,210281680262004,563,0,1
2008-2009,210281740260001,99,0,0
2008-2009,210281740262001,248,0,0
2008-2009,210281880260001,215,0,0
2008-2009,210281880261001,87,0,0
2008-2009,210281880262003,399,0,0
2008-2009,210281960260001,251,0,0
2008-2009,210281960261001,161,0,0
2008-2009,210281960262001,385,2,0
2008-2009,Franklin County Total,"6,776",13,6
2008-2009,220290010260001,123,0,0
2008-2009,220290010261001,89,0,0
2008-2009,220290010262001,187,0,0
2008-2009,220290020260001,122,0,0
2008-2009,220290020261001,50,0,0
2008-2009,220290020262006,226,0,0
2008-2009,220290030260001,161,0,0
2008-2009,220290030261001,82,0,0
2008-2009,220290030262003,308,0,1
2008-2009,220290040260001,146,3,0
2008-2009,220290040261001,63,0,0
2008-2009,220290040262005,260,0,0
2008-2009,22029015Z250000,1,0,0
2008-2009,220290660250001,733,1,0
2008-2009,220290660251002,805,0,0
2008-2009,220290660252003,420,0,0
2008-2009,220290660252008,220,0,0
2008-2009,220290660252009,428,2,0
2008-2009,220290970260001,214,0,0
2008-2009,220290970262002,275,0,0
2008-2009,220290970262003,244,0,0
2008-2009,220291760260001,63,0,0
2008-2009,220291760262003,175,0,0
2008-2009,Fulton County Total,"5,395",6,1
2008-2009,20030002Z140000,37,0,0
2008-2009,200300070260001,269,0,2
2008-2009,200300070261001,228,0,0
2008-2009,200300070262001,318,0,0
2008-2009,Gallatin County Total,852,0,2
2008-2009,400310010260003,228,0,1
2008-2009,400310010262001,466,0,2
2008-2009,40031001X100000,131,0,0
2008-2009,400310030260001,339,0,0
2008-2009,400310030261001,126,0,0
2008-2009,400310030262002,276,0,0
2008-2009,400310030262005,272,0,0
2008-2009,400310100260001,152,0,0
2008-2009,400310100262003,352,0,0
2008-2009,Greene County Total,"2,342",0,3
2008-2009,240320010260001,654,2,0
2008-2009,240320010261002,498,1,0
2008-2009,240320010262003,329,3,0
2008-2009,240320010262004,305,3,0
2008-2009,240320010262005,390,5,4
2008-2009,24032002C021002,146,1,1
2008-2009,24032002C022001,207,3,0
2008-2009,24032002X100000,221,0,0
2008-2009,24032006X260000,23,0,0
2008-2009,24032024C042001,71,0,0
2008-2009,24032024C042002,24,0,0
2008-2009,240320540021006,418,4,2
2008-2009,240320540022004,838,9,0
2008-2009,24032060C042001,771,5,3
2008-2009,24032072C042001,232,0,0
2008-2009,240320730170001,215,0,0
2008-2009,240320740032001,76,0,1
2008-2009,240320750022001,167,0,0
2008-2009,240321010160001,"1,013",1,0
2008-2009,240321110160001,"2,361",9,1
2008-2009,240322010041002,898,0,3
2008-2009,240322010042001,537,6,1
2008-2009,240322010042002,494,5,0
2008-2009,240322010042003,961,9,0
2008-2009,240322010042004,870,3,4
2008-2009,Grundy County Total,"12,719",69,20
2008-2009,250330100260002,569,1,2
2008-2009,250330100262002,154,0,0
2008-2009,250330100262004,460,2,1
2008-2009,250330100263001,73,0,0
2008-2009,Hamilton County Total,"1,256",3,3
2008-2009,26034002X100000,57,0,0
2008-2009,260343070160001,480,1,0
2008-2009,260343160260001,247,3,0
2008-2009,260343160262003,247,0,0
2008-2009,260343170041006,187,0,1
2008-2009,260343170042005,238,0,0
2008-2009,260343250261001,115,2,0
2008-2009,260343250262002,177,19,1
2008-2009,260343270042002,231,0,0
2008-2009,260343280240001,299,3,0
2008-2009,260343280242004,365,3,0
2008-2009,260343370260001,234,0,0
2008-2009,260343370262006,312,0,0
2008-2009,260343470041001,81,0,0
2008-2009,260343470042005,174,0,1
2008-2009,Hancock County Total,"3,444",31,3
2008-2009,200350010260003,183,0,0
2008-2009,200350010261001,100,0,0
2008-2009,200350010262001,357,0,2
2008-2009,Hardin County Total,640,0,2
2008-2009,270362350260001,307,0,0
2008-2009,270362350261001,248,1,0
2008-2009,270362350262001,421,2,3
2008-2009,270362350263001,60,0,0
2008-2009,Henderson County Total,"1,036",3,3
2008-2009,28037004X100000,110,0,0
2008-2009,28037007X100000,116,3,0
2008-2009,280371900022001,494,1,0
2008-2009,280372230260001,339,1,0
2008-2009,280372230261003,215,0,0
2008-2009,280372230262002,536,0,2
2008-2009,280372240260001,275,1,0
2008-2009,280372240262004,358,2,0
2008-2009,280372250260001,272,1,0
2008-2009,280372250262003,174,0,0
2008-2009,280372260260001,125,1,0
2008-2009,280372260262002,308,1,0
2008-2009,280372270260002,225,4,0
2008-2009,280372270262001,287,3,1
2008-2009,280372280260001,890,4,4
2008-2009,280372280261002,637,1,3
2008-2009,280372280262003,425,9,0
2008-2009,280372280262004,308,2,0
2008-2009,280372280262005,469,4,2
2008-2009,280372290260001,559,3,0
2008-2009,280372290261001,282,1,0
2008-2009,280372290262002,373,0,1
2008-2009,280372290262004,270,0,0
2008-2009,280372290262005,273,0,0
2008-2009,280372290262006,151,0,0
2008-2009,280372300260002,292,0,0
2008-2009,280372300262001,389,0,0
2008-2009,Henry County Total,"9,152",42,13
2008-2009,320380030260001,160,0,1
2008-2009,320380030261001,76,0,0
2008-2009,320380030262002,201,4,0
2008-2009,32038003X060000,102,2,0
2008-2009,320380040260001,400,0,0
2008-2009,320380040261002,325,0,0
2008-2009,320380040262003,399,1,2
2008-2009,320380040262005,83,0,0
2008-2009,32038004X060000,114,0,0
2008-2009,32038005X060000,110,0,0
2008-2009,320380060260001,123,0,0
2008-2009,320380060261001,65,0,0
2008-2009,320380060262001,131,0,0
2008-2009,32038007Y060000,27,0,0
2008-2009,320380090260001,401,0,0
2008-2009,320380090261002,280,0,0
2008-2009,320380090262003,187,0,0
2008-2009,320380090262004,182,0,0
2008-2009,320380090262007,191,1,0
2008-2009,320380100260001,263,0,0
2008-2009,320380100261001,190,0,1
2008-2009,320380100262002,194,0,0
2008-2009,320380100262003,128,0,0
2008-2009,320380100262004,142,0,0
2008-2009,320382330170001,204,0,0
2008-2009,320382490260001,55,0,0
2008-2009,320382490262001,103,0,0
2008-2009,320382800042001,387,0,0
2008-2009,320382800042002,90,1,0
2008-2009,Iroquois County Total,"5,313",9,4
2008-2009,30039001X060000,32,0,0
2008-2009,30039002X060000,87,1,0
2008-2009,30039004X010000,57,7,0
2008-2009,30039007Z260000,140,3,1
2008-2009,30039010Z010000,121,4,0
2008-2009,300390950021004,372,2,2
2008-2009,300390950022003,286,2,1
2008-2009,300390950022005,442,1,1
2008-2009,300390950022008,233,5,0
2008-2009,300391300042001,295,0,1
2008-2009,300391400042001,675,7,1
2008-2009,300391650160001,978,13,0
2008-2009,300391760260001,274,0,1
2008-2009,300391760261001,211,0,0
2008-2009,300391760262008,489,1,0
2008-2009,300391860260001,650,1,0
2008-2009,300391860261002,423,1,0
2008-2009,300391860262009,461,3,1
2008-2009,300391860262010,440,0,0
2008-2009,300391960260001,140,0,0
2008-2009,300391960261002,116,0,0
2008-2009,300391960262003,95,0,0
2008-2009,300391960262004,125,0,0
2008-2009,Jackson County Total,"7,142",51,9
2008-2009,120400010260001,509,0,0
2008-2009,120400010261003,211,0,0
2008-2009,120400010262002,315,0,0
2008-2009,120400010262004,86,0,0
2008-2009,120400010262005,139,0,0
2008-2009,120400010262011,126,0,0
2008-2009,12040001X100000,138,3,0
2008-2009,Jasper County Total,"1,524",3,0
2008-2009,250410010260001,108,0,0
2008-2009,250410010262002,244,0,2
2008-2009,250410020042001,283,0,0
2008-2009,25041002X100000,179,3,0
2008-2009,250410030042001,290,0,0
2008-2009,25041003Z200000,45,0,0
2008-2009,250410040042001,317,0,0
2008-2009,250410050042001,106,1,0
2008-2009,250410050042002,90,0,0
2008-2009,25041006Z140000,18,0,1
2008-2009,250410070042001,149,0,0
2008-2009,250410080042001,114,0,0
2008-2009,250410120042001,62,0,0
2008-2009,250410790022001,250,0,0
2008-2009,250410800021001,461,0,0
2008-2009,250410800022002,306,0,0
2008-2009,250410800022008,673,0,0
2008-2009,250410800023002,335,0,0
2008-2009,250410820022001,126,0,0
2008-2009,250410990042001,53,0,0
2008-2009,250411140042001,284,0,0
2008-2009,250412010170001,"1,331",2,1
2008-2009,250412040170001,175,0,0
2008-2009,250412050160001,196,0,0
2008-2009,Jefferson County Total,"6,195",6,4
2008-2009,40042002X100000,468,1,0
2008-2009,40042006X160000,13,1,0
2008-2009,400421000260001,"1,016",3,0
2008-2009,400421000261002,570,3,0
2008-2009,400421000262003,142,0,0
2008-2009,400421000262004,153,0,0
2008-2009,400421000262005,117,0,0
2008-2009,400421000262006,181,2,0
2008-2009,400421000262007,320,1,0
2008-2009,400421000262008,386,1,1
2008-2009,Jersey County Total,"3,366",12,1
2008-2009,08043001X100000,69,2,0
2008-2009,08043004X100000,54,2,0
2008-2009,08043008Z260000,157,11,0
2008-2009,80431190220003,218,2,0
2008-2009,80431190222002,491,6,0
2008-2009,80431200220002,252,0,0
2008-2009,80431200221001,236,1,0
2008-2009,80431200222002,346,0,0
2008-2009,80432050260001,202,0,0
2008-2009,80432050262002,150,0,0
2008-2009,80432050262004,102,0,0
2008-2009,80432060260003,173,0,2
2008-2009,80432060261001,156,0,0
2008-2009,80432060262002,259,6,0
2008-2009,80432100260002,166,0,0
2008-2009,80432100261001,112,0,0
2008-2009,80432100262003,237,3,0
2008-2009,80432110260002,70,0,1
2008-2009,80432110261001,54,0,0
2008-2009,80432110262001,112,0,0
2008-2009,Jo Daviess County Total,"3,616",33,3
2008-2009,20440010260001,184,0,0
2008-2009,20440010262001,407,0,0
2008-2009,20440320032003,285,0,1
2008-2009,20440430032001,68,0,0
2008-2009,20440550022001,431,2,0
2008-2009,20440640022001,132,0,1
2008-2009,20441330170001,405,1,0
2008-2009,Johnson County Total,"1,912",3,2
2008-2009,31045001X100000,253,0,0
2008-2009,31045002X110000,14,0,0
2008-2009,31045005Z010000,438,5,1
2008-2009,31045007X060000,210,4,0
2008-2009,31045008X100000,622,0,0
2008-2009,31045009X160000,114,5,0
2008-2009,31045010X060000,290,0,0
2008-2009,31045013Y100000,487,0,0
2008-2009,31045014Y100000,521,3,0
2008-2009,31045015Z140000,218,0,0
2008-2009,31045017X100000,247,0,0
2008-2009,31045019Y100000,481,1,1
2008-2009,31045021X100000,260,5,2
2008-2009,31045022X100000,134,1,0
2008-2009,31045023Y100000,400,0,5
2008-2009,31045024X060000,132,3,0
2008-2009,31045025X100000,209,0,0
2008-2009,31045026X100000,225,1,0
2008-2009,31045027X100000,200,0,0
2008-2009,31045029X100000,188,0,0
2008-2009,31045031X100000,138,0,0
2008-2009,31045032X100000,528,9,1
2008-2009,31045033X060000,114,0,0
2008-2009,31045034X100000,132,0,0
2008-2009,31045035X100000,505,0,1
2008-2009,31045037X100000,282,0,0
2008-2009,31045038X100000,92,0,0
2008-2009,31045039X100000,261,1,0
2008-2009,31045040X260000,85,0,0
2008-2009,31045041X270000,587,31,0
2008-2009,31045043X100000,210,3,0
2008-2009,31045045Z260000,937,7,6
2008-2009,310450460220001,"2,212",0,0
2008-2009,310450460220002,"2,200",3,0
2008-2009,310450460220003,"2,273",2,2
2008-2009,310450460220004,"2,739",10,4
2008-2009,310450460220005,"2,374",1,2
2008-2009,310450460221003,530,4,0
2008-2009,310450460221004,"1,021",4,5
2008-2009,310450460221005,548,1,0
2008-2009,310450460221006,677,0,0
2008-2009,310450460221007,673,0,0
2008-2009,310450460221008,804,2,1
2008-2009,310450460221009,"1,070",4,1
2008-2009,310450460221045,784,1,1
2008-2009,310450460222006,667,5,0
2008-2009,310450460222007,634,3,1
2008-2009,310450460222008,498,0,2
2008-2009,310450460222009,620,3,2
2008-2009,310450460222010,492,7,1
2008-2009,310450460222011,636,3,0
2008-2009,310450460222012,434,0,0
2008-2009,310450460222013,571,1,0
2008-2009,310450460222015,446,0,1
2008-2009,310450460222016,466,1,1
2008-2009,310450460222017,424,0,0
2008-2009,310450460222019,401,0,1
2008-2009,310450460222020,533,4,0
2008-2009,310450460222021,650,4,0
2008-2009,310450460222022,627,1,0
2008-2009,310450460222023,492,2,0
2008-2009,310450460222024,488,0,0
2008-2009,310450460222025,448,0,0
2008-2009,310450460222026,434,0,0
2008-2009,310450460222027,645,0,1
2008-2009,310450460222028,548,0,0
2008-2009,310450460222029,434,0,0
2008-2009,310450460222031,525,3,0
2008-2009,310450460222032,482,0,0
2008-2009,310450460222034,431,2,0
2008-2009,310450460222036,437,1,0
2008-2009,310450460222037,584,2,2
2008-2009,310450460222038,394,3,0
2008-2009,310450460222042,509,3,3
2008-2009,310450460222043,554,1,1
2008-2009,310450460222044,783,1,0
2008-2009,310450460222047,530,1,0
2008-2009,310450460222048,472,1,2
2008-2009,310450460222049,526,5,0
2008-2009,310450460222050,779,1,1
2008-2009,310450460222051,499,0,0
2008-2009,310450460222052,552,1,0
2008-2009,310450460222053,772,3,0
2008-2009,310450460222054,552,0,0
2008-2009,310450460222055,501,3,0
2008-2009,310450460222056,592,2,0
2008-2009,310450460222057,374,0,0
2008-2009,310450460223049,291,1,1
2008-2009,31045047X010000,110,3,0
2008-2009,31045048X060000,75,0,0
2008-2009,31045049X260000,100,5,2
2008-2009,31045050X160000,28,0,0
2008-2009,31045051X160000,84,2,0
2008-2009,31045052X160000,29,0,0
2008-2009,31045053X140000,120,1,0
2008-2009,31045054Z270000,3,0,0
2008-2009,31045055X100000,250,6,1
2008-2009,31045071S190000,1,1,0
2008-2009,31045072Z260000,495,13,1
2008-2009,31045073X160000,95,3,0
2008-2009,31045085X260000,131,1,0
2008-2009,31045087X010000,60,0,0
2008-2009,31045089X160000,174,3,0
2008-2009,31045090X160000,50,0,4
2008-2009,31045096X010000,39,0,0
2008-2009,31045097X060000,283,7,0
2008-2009,31045099Z060000,23,0,0
2008-2009,310451010220001,"1,877",7,1
2008-2009,310451010221002,"1,498",9,6
2008-2009,310451010222003,451,6,1
2008-2009,310451010222005,443,0,1
2008-2009,310451010222006,493,4,3
2008-2009,310451010222007,460,5,0
2008-2009,310451010222009,467,1,0
2008-2009,310451010222010,498,1,1
2008-2009,31045102X010000,130,0,0
2008-2009,31045104X160000,87,0,0
2008-2009,31045106X160000,25,0,0
2008-2009,310451290220001,"3,342",9,0
2008-2009,310451290221003,762,0,0
2008-2009,310451290221004,673,4,0
2008-2009,310451290221005,618,0,1
2008-2009,310451290221006,733,0,0
2008-2009,310451290222005,582,6,0
2008-2009,310451290222006,513,1,1
2008-2009,310451290222007,611,0,0
2008-2009,310451290222008,579,1,0
2008-2009,310451290222009,550,0,0
2008-2009,310451290222010,274,0,0
2008-2009,310451290222011,685,0,0
2008-2009,310451290222012,356,0,0
2008-2009,310451290222014,524,4,0
2008-2009,310451290222015,489,1,1
2008-2009,310451290222016,374,0,1
2008-2009,310451290222017,658,2,0
2008-2009,310451290223017,101,1,2
2008-2009,310451310220001,"2,907",0,0
2008-2009,310451310221002,"1,000",0,0
2008-2009,310451310221003,997,0,0
2008-2009,310451310221004,918,0,0
2008-2009,310451310222004,"1,002",0,1
2008-2009,310451310222005,"1,094",0,0
2008-2009,310451310222006,361,0,0
2008-2009,310451310222007,563,0,0
2008-2009,310451310222008,736,0,0
2008-2009,310451310222009,760,0,1
2008-2009,310451310222010,993,4,0
2008-2009,310451310222011,470,0,0
2008-2009,310451310222012,331,0,0
2008-2009,310451310222013,619,0,0
2008-2009,310451310222014,488,0,0
2008-2009,310451310222015,476,1,1
2008-2009,310451310223001,316,0,0
2008-2009,310453000260002,"2,463",11,1
2008-2009,310453000260003,857,3,4
2008-2009,310453000260004,"2,444",8,5
2008-2009,310453000261001,672,4,0
2008-2009,310453000261004,508,4,2
2008-2009,310453000261005,881,12,2
2008-2009,310453000261008,645,4,0
2008-2009,310453000262001,517,6,3
2008-2009,310453000262002,743,1,2
2008-2009,310453000262003,532,3,6
2008-2009,310453000262009,397,4,1
2008-2009,310453000262010,468,4,3
2008-2009,310453000262012,618,0,0
2008-2009,310453000262013,381,4,0
2008-2009,310453000262015,514,2,1
2008-2009,310453000262016,456,1,1
2008-2009,310453000262018,338,2,1
2008-2009,310453000262019,554,9,0
2008-2009,31045300026201C,408,3,0
2008-2009,310453000262020,582,2,3
2008-2009,310453000262021,893,1,0
2008-2009,310453000262022,724,3,0
2008-2009,310453000262023,"1,719",8,2
2008-2009,310453000262025,428,1,0
2008-2009,310453000262026,709,2,0
2008-2009,310453000263001,510,6,3
2008-2009,310453010260001,"1,007",1,0
2008-2009,310453010261001,402,1,0
2008-2009,310453010261002,394,0,0
2008-2009,310453010262003,414,1,0
2008-2009,310453010262004,216,2,0
2008-2009,310453010262006,678,3,3
2008-2009,310453010262007,165,0,0
2008-2009,310453020260001,"1,232",4,0
2008-2009,310453020261001,"1,076",3,0
2008-2009,310453020262007,637,7,0
2008-2009,310453020262008,623,10,1
2008-2009,310453020262009,443,11,2
2008-2009,310453020262010,575,6,0
2008-2009,310453030260011,"2,165",7,2
2008-2009,310453030260012,"2,144",8,1
2008-2009,310453030261010,"1,095",6,1
2008-2009,310453030261011,996,4,0
2008-2009,310453030261012,"1,217",4,1
2008-2009,310453030262001,506,0,1
2008-2009,310453030262002,547,3,1
2008-2009,310453030262003,323,6,0
2008-2009,310453030262005,468,4,0
2008-2009,310453030262006,448,5,1
2008-2009,310453030262008,481,3,0
2008-2009,310453030262009,614,5,0
2008-2009,310453030262010,690,4,2
2008-2009,310453030262011,494,6,0
2008-2009,310453030262012,572,4,2
2008-2009,310453030262013,601,3,1
2008-2009,310453030262014,549,3,0
2008-2009,310453040260001,"1,944",7,2
2008-2009,310453040261002,721,5,4
2008-2009,310453040261003,716,7,1
2008-2009,310453040262001,472,4,1
2008-2009,310453040262003,562,7,2
2008-2009,310453040262004,504,6,5
2008-2009,310453040262006,586,1,2
2008-2009,310453040262007,459,11,4
2008-2009,310453040263001,81,0,0
2008-2009,Kane County Total,"132,958",571,163
2008-2009,320460010260003,409,0,0
2008-2009,320460010261002,349,0,0
2008-2009,320460010262001,148,0,0
2008-2009,320460010262004,339,0,2
2008-2009,32046001X100000,311,3,0
2008-2009,320460020260001,691,1,0
2008-2009,320460020262002,390,0,1
2008-2009,320460020262003,736,0,1
2008-2009,320460020262004,95,1,0
2008-2009,320460020262006,107,2,0
2008-2009,320460050260005,662,0,0
2008-2009,320460050261004,684,0,0
2008-2009,320460050262003,588,0,1
2008-2009,320460050262004,308,1,1
2008-2009,32046005X100000,250,0,0
2008-2009,320460060260001,186,0,0
2008-2009,320460060262002,403,5,1
2008-2009,32046007X100000,78,0,0
2008-2009,32046008X100000,218,0,0
2008-2009,32046009X060000,139,0,0
2008-2009,32046014Y100000,432,3,0
2008-2009,32046016Z260000,176,4,0
2008-2009,32046017X030000,20,0,0
2008-2009,32046040Z250000,21,0,0
2008-2009,32046043X160000,88,0,0
2008-2009,320460530021001,578,2,1
2008-2009,320460530022001,373,2,0
2008-2009,320460530022002,303,0,2
2008-2009,320460530022003,501,5,0
2008-2009,320460530022004,343,2,0
2008-2009,320460530022005,591,5,1
2008-2009,320460610021001,473,1,0
2008-2009,320460610022002,535,0,0
2008-2009,320460610022003,479,0,0
2008-2009,320461110250014,"1,281",0,0
2008-2009,320461110251008,674,0,0
2008-2009,320461110252002,192,0,0
2008-2009,320461110252003,311,3,1
2008-2009,320461110252005,247,0,0
2008-2009,320461110252009,348,0,0
2008-2009,320461110252010,438,3,1
2008-2009,320461110252011,463,1,0
2008-2009,320461110252013,277,1,0
2008-2009,320461110252015,650,0,1
2008-2009,320461110252016,515,0,0
2008-2009,320461110253003,332,1,0
2008-2009,320462560042001,372,0,0
2008-2009,320462580042001,480,0,0
2008-2009,320462590042001,285,0,0
2008-2009,320463020160001,243,0,0
2008-2009,320463070160001,"2,077",1,0
2008-2009,Kankakee County Total,"21,189",47,14
2008-2009,24047001X060000,333,4,0
2008-2009,24047002X100000,182,5,0
2008-2009,24047003X060000,240,3,0
2008-2009,24047004X260000,72,2,0
2008-2009,24047006X160000,62,4,0
2008-2009,240470180160001,198,3,0
2008-2009,240470660041001,133,2,0
2008-2009,240470660042001,130,3,0
2008-2009,240470880260001,636,0,0
2008-2009,240470880261001,303,0,0
2008-2009,240470880262002,402,1,0
2008-2009,240470880262003,437,0,0
2008-2009,240470880262004,527,0,1
2008-2009,240470900042001,115,2,0
2008-2009,240471150260001,"1,368",3,0
2008-2009,240471150261001,790,0,1
2008-2009,240471150262002,539,2,0
2008-2009,240471150262003,231,0,0
2008-2009,240471150262004,310,2,0
2008-2009,240471150262005,638,2,1
2008-2009,240471150262007,583,1,2
2008-2009,240471150262008,606,5,1
2008-2009,240473080260001,"1,684",2,0
2008-2009,240473080260002,"2,139",3,0
2008-2009,240473080261002,846,1,0
2008-2009,240473080261003,904,1,0
2008-2009,240473080261004,813,2,1
2008-2009,240473080261005,935,0,0
2008-2009,240473080262003,611,7,1
2008-2009,240473080262004,580,1,0
2008-2009,240473080262005,645,1,0
2008-2009,240473080262006,429,3,0
2008-2009,240473080262007,673,5,1
2008-2009,240473080262008,719,6,0
2008-2009,240473080262009,591,1,1
2008-2009,240473080262010,753,1,0
2008-2009,240473080262011,616,6,2
2008-2009,240473080262012,660,0,0
2008-2009,240473080262013,680,1,1
2008-2009,240473080262014,331,3,2
2008-2009,240473080262015,547,1,1
2008-2009,240473080263001,386,2,0
2008-2009,Kendall County Total,"24,377",91,16
2008-2009,33048009Z260000,69,1,0
2008-2009,330482020260001,323,0,0
2008-2009,330482020261002,329,0,0
2008-2009,330482020262002,441,2,1
2008-2009,330482050260023,"1,480",4,1
2008-2009,330482050261021,589,1,1
2008-2009,330482050261022,410,0,0
2008-2009,330482050262015,458,3,0
2008-2009,330482050262017,410,2,1
2008-2009,330482050262018,352,1,3
2008-2009,330482050262020,395,1,0
2008-2009,330482050262021,329,1,0
2008-2009,330482050262022,111,1,0
2008-2009,330482050263001,257,1,0
2008-2009,330482080260001,224,0,2
2008-2009,330482080261001,119,0,0
2008-2009,330482080262001,190,0,0
2008-2009,330482080262003,107,0,0
2008-2009,330482080262006,93,0,0
2008-2009,330482100260001,74,0,0
2008-2009,330482100261001,63,0,0
2008-2009,330482100262003,153,0,0
2008-2009,330482170260001,257,0,0
2008-2009,330482170261002,171,0,0
2008-2009,330482170262003,359,3,0
2008-2009,Knox County Total,"7,763",21,9
2008-2009,340490010021003,260,2,0
2008-2009,340490010022001,127,1,0
2008-2009,340490010022002,301,2,0
2008-2009,340490030041006,908,0,0
2008-2009,340490030042002,426,0,0
2008-2009,340490030042004,403,3,0
2008-2009,340490030042005,392,0,0
2008-2009,340490030042006,542,0,0
2008-2009,34049003X160000,212,10,0
2008-2009,34049005X160000,15,0,0
2008-2009,340490060021001,575,0,0
2008-2009,340490060022002,349,2,0
2008-2009,340490060022005,475,0,0
2008-2009,340490060022006,495,0,0
2008-2009,340490060022007,367,2,0
2008-2009,340490060022008,353,0,0
2008-2009,340490060023001,201,0,0
2008-2009,34049006X100000,339,0,1
2008-2009,34049009X160000,114,0,2
2008-2009,34049011X160000,95,0,0
2008-2009,34049012X160000,94,5,0
2008-2009,34049014X100000,263,2,0
2008-2009,34049015X100000,284,0,0
2008-2009,34049016X100000,329,0,0
2008-2009,34049017X100000,509,3,1
2008-2009,34049019X100000,301,0,0
2008-2009,34049020X100000,502,15,1
2008-2009,34049021X100000,710,3,1
2008-2009,34049022X100000,164,0,0
2008-2009,34049023X100000,514,0,3
2008-2009,340490240042001,"1,107",9,4
2008-2009,340490240042002,539,4,1
2008-2009,34049024X100000,250,0,1
2008-2009,34049025X100000,270,0,0
2008-2009,34049026X100000,611,3,1
2008-2009,34049027X100000,170,1,0
2008-2009,34049028X100000,402,0,0
2008-2009,34049029X060000,124,2,0
2008-2009,34049030X100000,671,1,0
2008-2009,34049032X100000,229,2,0
2008-2009,340490330022001,353,2,0
2008-2009,34049033X110000,40,0,0
2008-2009,340490340041002,969,3,2
2008-2009,340490340042001,379,8,0
2008-2009,340490340042004,451,0,0
2008-2009,340490340042005,450,3,1
2008-2009,340490340042006,867,7,2
2008-2009,34049034X100000,219,1,0
2008-2009,34049035X100000,242,0,0
2008-2009,340490360022001,207,0,0
2008-2009,340490370021001,502,2,1
2008-2009,340490370022003,499,2,0
2008-2009,340490380021001,436,0,0
2008-2009,340490380022001,540,1,1
2008-2009,340490380022002,504,0,0
2008-2009,34049039X060000,190,3,0
2008-2009,34049040X010000,469,3,3
2008-2009,340490410041004,695,2,1
2008-2009,340490410042001,651,4,3
2008-2009,340490410042002,583,2,2
2008-2009,340490410042003,609,7,0
2008-2009,340490410042004,659,0,0
2008-2009,34049041X100000,94,0,0
